date,data
2019-04-05 01:00:00,"2.040.675.344.230.860.000,00"
2019-04-05 02:00:00,"1.925.259.207.766.320.000,00"
2019-04-05 03:00:00,"185.789.663.567.594.000,00"
2019-04-05 04:00:00,"1.860.224.453.154.580.000,00"
2019-04-05 05:00:00,"1.933.910.273.553.410.000,00"
2019-04-05 06:00:00,"215.417.576.055.730.000,00"
2019-04-05 07:00:00,"2.407.155.512.810.210.000,00"
2019-04-05 08:00:00,"245.336.862.843.963.000,00"
2019-04-05 09:00:00,"238.624.008.359.499.000,00"
2019-04-05 10:00:00,"2.322.024.108.456.200.000,00"
2019-04-05 11:00:00,"2.288.881.771.002.580.000,00"
2019-04-05 12:00:00,"228.478.525.628.723.000,00"
2019-04-05 13:00:00,"228.529.843.751.333.000,00"
2019-04-05 14:00:00,"230.670.231.850.409.000,00"
2019-04-05 15:00:00,"2.338.151.861.888.640.000,00"
2019-04-05 16:00:00,"241.702.111.953.287.000,00"
2019-04-05 17:00:00,"2.490.017.403.426.700.000,00"
2019-04-05 18:00:00,"251.944.120.769.415.000,00"
2019-04-05 19:00:00,"2.527.617.630.486.510.000,00"
2019-04-05 20:00:00,"244.786.461.087.147.000,00"
2019-04-05 21:00:00,"2.327.934.086.129.000.000,00"
2019-04-05 22:00:00,"224.812.402.632.140.000,00"
2019-04-05 23:00:00,"2.199.155.291.769.140.000,00"
2019-04-06 00:00:00,"217.201.065.836.042.000,00"
2019-04-06 01:00:00,"2.056.579.810.580.390.000,00"
2019-04-06 02:00:00,"1.930.240.206.480.220.000,00"
2019-04-06 03:00:00,"184.780.449.274.548.000,00"
2019-04-06 04:00:00,"182.164.578.823.474.000,00"
2019-04-06 05:00:00,"1.845.462.685.979.100.000,00"
2019-04-06 06:00:00,"1.952.280.284.175.650.000,00"
2019-04-06 07:00:00,"2.057.295.791.351.870.000,00"
2019-04-06 08:00:00,"2.140.135.028.347.590.000,00"
2019-04-06 09:00:00,"2.147.915.148.156.510.000,00"
2019-04-06 10:00:00,"2.088.209.319.382.600.000,00"
2019-04-06 11:00:00,"20.316.570.370.774.300,00"
2019-04-06 12:00:00,"198.031.653.160.700.000,00"
2019-04-06 13:00:00,"1.961.993.633.295.700.000,00"
2019-04-06 14:00:00,"196.947.600.690.960.000,00"
2019-04-06 15:00:00,"2.022.781.781.672.740.000,00"
2019-04-06 16:00:00,"21.411.853.079.691.400,00"
2019-04-06 17:00:00,"227.811.570.541.731.000,00"
2019-04-06 18:00:00,"2.383.468.580.061.550.000,00"
2019-04-06 19:00:00,"2.439.831.420.334.800.000,00"
2019-04-06 20:00:00,"237.139.988.615.474.000,00"
2019-04-06 21:00:00,"2.276.301.430.178.640.000,00"
2019-04-06 22:00:00,"2.200.930.397.002.160.000,00"
2019-04-06 23:00:00,"2.146.066.396.092.590.000,00"
2019-04-07 00:00:00,"2.111.196.155.970.360.000,00"
2019-04-07 01:00:00,"2.018.688.967.349.630.000,00"
2019-04-07 02:00:00,"1.906.155.707.199.560.000,00"
2019-04-07 03:00:00,"1.824.353.843.579.300.000,00"
2019-04-07 04:00:00,"1.807.594.315.862.180.000,00"
2019-04-07 05:00:00,"1.803.007.905.315.800.000,00"
2019-04-07 06:00:00,"1.829.206.050.592.600.000,00"
2019-04-07 07:00:00,"1.888.644.187.576.740.000,00"
2019-04-07 08:00:00,"1.948.978.992.777.780.000,00"
2019-04-07 09:00:00,"1.963.411.966.564.810.000,00"
2019-04-07 10:00:00,"192.102.550.777.772.000,00"
2019-04-07 11:00:00,"1.860.524.275.179.400.000,00"
2019-04-07 12:00:00,"1.821.929.815.902.440.000,00"
2019-04-07 13:00:00,"183.461.259.441.397.000,00"
2019-04-07 14:00:00,"1.865.027.923.294.490.000,00"
2019-04-07 15:00:00,"194.719.125.205.906.000,00"
2019-04-07 16:00:00,"209.125.826.208.048.000,00"
2019-04-07 17:00:00,"2.243.329.852.288.820.000,00"
2019-04-07 18:00:00,"238.367.336.518.326.000,00"
2019-04-07 19:00:00,"249.396.229.231.373.000,00"
2019-04-07 20:00:00,"239.994.850.253.096.000,00"
2019-04-07 21:00:00,"2.275.134.994.342.180.000,00"
2019-04-07 22:00:00,"2.189.496.545.997.980.000,00"
2019-04-07 23:00:00,"212.161.375.291.090.000,00"
2019-04-08 00:00:00,"2.077.762.209.557.630.000,00"
2019-04-08 01:00:00,"1.996.177.495.784.360.000,00"
2019-04-08 02:00:00,"190.342.924.014.728.000,00"
2019-04-08 03:00:00,"183.845.342.105.096.000,00"
2019-04-08 04:00:00,"182.034.604.802.421.000,00"
2019-04-08 05:00:00,"1.854.170.791.958.760.000,00"
2019-04-08 06:00:00,"1.983.918.908.578.260.000,00"
2019-04-08 07:00:00,"2.202.704.058.179.670.000,00"
2019-04-08 08:00:00,"232.233.864.179.651.000,00"
2019-04-08 09:00:00,"232.333.296.426.713.000,00"
2019-04-08 10:00:00,"227.099.371.390.609.000,00"
2019-04-08 11:00:00,"2.241.223.426.570.220.000,00"
2019-04-08 12:00:00,"225.646.001.724.738.000,00"
2019-04-08 13:00:00,"2.284.473.701.311.420.000,00"
2019-04-08 14:00:00,"2.323.235.671.027.290.000,00"
2019-04-08 15:00:00,"240.463.112.327.556.000,00"
2019-04-08 16:00:00,"2.491.290.067.596.460.000,00"
2019-04-08 17:00:00,"2.602.241.094.177.280.000,00"
2019-04-08 18:00:00,"269.716.599.273.202.000,00"
2019-04-08 19:00:00,"2.749.280.692.461.590.000,00"
2019-04-08 20:00:00,"2.622.303.176.840.830.000,00"
2019-04-08 21:00:00,"2.471.170.042.205.650.000,00"
2019-04-08 22:00:00,"234.380.732.477.817.000,00"
2019-04-08 23:00:00,"2.246.009.748.550.980.000,00"
2019-04-09 00:00:00,"217.225.127.410.941.000,00"
2019-04-09 01:00:00,"20.573.645.644.954.400,00"
2019-04-09 02:00:00,"1.944.069.745.571.920.000,00"
2019-04-09 03:00:00,"18.636.839.588.840.400,00"
2019-04-09 04:00:00,"1.823.836.149.679.730.000,00"
2019-04-09 05:00:00,"1.844.443.092.537.100.000,00"
2019-04-09 06:00:00,"1.971.931.172.033.350.000,00"
2019-04-09 07:00:00,"22.009.155.954.332.100,00"
2019-04-09 08:00:00,"2.334.083.416.002.220.000,00"
2019-04-09 09:00:00,"2.329.671.284.904.940.000,00"
2019-04-09 10:00:00,"228.326.502.685.135.000,00"
2019-04-09 11:00:00,"2.244.487.894.552.650.000,00"
2019-04-09 12:00:00,"225.340.295.173.727.000,00"
2019-04-09 13:00:00,"2.278.309.028.348.420.000,00"
2019-04-09 14:00:00,"2.317.216.306.149.770.000,00"
2019-04-09 15:00:00,"237.777.096.880.188.000,00"
2019-04-09 16:00:00,"2.435.579.940.412.760.000,00"
2019-04-09 17:00:00,"252.703.116.344.339.000,00"
2019-04-09 18:00:00,"2.643.915.362.838.590.000,00"
2019-04-09 19:00:00,"2.740.571.683.947.250.000,00"
2019-04-09 20:00:00,"2.652.211.551.984.630.000,00"
2019-04-09 21:00:00,"2.541.079.206.184.120.000,00"
2019-04-09 22:00:00,"2.400.829.376.390.750.000,00"
2019-04-09 23:00:00,"2.303.525.667.147.230.000,00"
2019-04-10 00:00:00,"223.952.855.667.136.000,00"
2019-04-10 01:00:00,"214.003.358.344.816.000,00"
2019-04-10 02:00:00,"2.031.702.615.079.390.000,00"
2019-04-10 03:00:00,"1.937.589.546.480.460.000,00"
2019-04-10 04:00:00,"1.887.267.641.663.880.000,00"
2019-04-10 05:00:00,"1.912.307.654.423.390.000,00"
2019-04-10 06:00:00,"204.797.342.026.057.000,00"
2019-04-10 07:00:00,"2.297.318.304.293.290.000,00"
2019-04-10 08:00:00,"2.440.096.855.787.830.000,00"
2019-04-10 09:00:00,"2.436.958.832.915.820.000,00"
2019-04-10 10:00:00,"2.376.114.637.134.380.000,00"
2019-04-10 11:00:00,"230.390.635.628.049.000,00"
2019-04-10 12:00:00,"2.271.003.461.280.760.000,00"
2019-04-10 13:00:00,"225.631.606.296.394.000,00"
2019-04-10 14:00:00,"2.267.239.620.853.030.000,00"
2019-04-10 15:00:00,"2.316.224.420.522.820.000,00"
2019-04-10 16:00:00,"2.374.902.984.309.830.000,00"
2019-04-10 17:00:00,"2.492.138.359.953.850.000,00"
2019-04-10 18:00:00,"2.658.575.143.593.830.000,00"
2019-04-10 19:00:00,"275.914.575.766.344.000,00"
2019-04-10 20:00:00,"2.661.091.229.809.310.000,00"
2019-04-10 21:00:00,"2.547.843.703.703.680.000,00"
2019-04-10 22:00:00,"24.263.982.744.800.100,00"
2019-04-10 23:00:00,"233.112.183.866.257.000,00"
2019-04-11 00:00:00,"2.267.811.647.341.080.000,00"
2019-04-11 01:00:00,"21.582.720.947.657.200,00"
2019-04-11 02:00:00,"2.043.467.335.301.810.000,00"
2019-04-11 03:00:00,"1.948.331.153.375.570.000,00"
2019-04-11 04:00:00,"1.908.736.775.912.900.000,00"
2019-04-11 05:00:00,"1.927.853.092.472.280.000,00"
2019-04-11 06:00:00,"206.378.293.996.046.000,00"
2019-04-11 07:00:00,"2.319.386.541.071.120.000,00"
2019-04-11 08:00:00,"245.645.042.340.031.000,00"
2019-04-11 09:00:00,"24.131.453.648.032.900,00"
2019-04-11 10:00:00,"2.344.748.848.969.290.000,00"
2019-04-11 11:00:00,"2.281.430.895.849.450.000,00"
2019-04-11 12:00:00,"2.210.935.355.081.330.000,00"
2019-04-11 13:00:00,"2.187.284.974.987.710.000,00"
2019-04-11 14:00:00,"2.207.490.289.906.960.000,00"
2019-04-11 15:00:00,"2.246.677.353.462.950.000,00"
2019-04-11 16:00:00,"232.112.707.922.542.000,00"
2019-04-11 17:00:00,"2.446.477.234.542.310.000,00"
2019-04-11 18:00:00,"2.599.796.127.695.550.000,00"
2019-04-11 19:00:00,"2.719.380.440.130.020.000,00"
2019-04-11 20:00:00,"2.651.619.669.733.360.000,00"
2019-04-11 21:00:00,"254.145.375.808.146.000,00"
2019-04-11 22:00:00,"241.134.986.228.622.000,00"
2019-04-11 23:00:00,"2.319.714.070.911.000.000,00"
2019-04-12 00:00:00,"2.257.836.292.399.820.000,00"
2019-04-12 01:00:00,"215.608.633.624.765.000,00"
2019-04-12 02:00:00,"2.044.497.849.413.590.000,00"
2019-04-12 03:00:00,"1.946.155.954.513.410.000,00"
2019-04-12 04:00:00,"1.907.581.712.013.560.000,00"
2019-04-12 05:00:00,"1.934.927.881.419.100,00"
2019-04-12 06:00:00,"20.444.656.289.250.800,00"
2019-04-12 07:00:00,"2.295.589.228.329.590.000,00"
2019-04-12 08:00:00,"2.434.617.838.430.660.000,00"
2019-04-12 09:00:00,"2.397.707.238.129.320.000,00"
2019-04-12 10:00:00,"231.170.019.461.674.000,00"
2019-04-12 11:00:00,"2.248.923.311.044.990.000,00"
2019-04-12 12:00:00,"2.218.150.849.186.690.000,00"
2019-04-12 13:00:00,"2.185.846.244.434.550.000,00"
2019-04-12 14:00:00,"2.187.045.803.294.230.000,00"
2019-04-12 15:00:00,"2.230.798.789.859.090.000,00"
2019-04-12 16:00:00,"2.310.666.611.887.000.000,00"
2019-04-12 17:00:00,"243.419.030.774.687.000,00"
2019-04-12 18:00:00,"256.138.849.309.992.000,00"
2019-04-12 19:00:00,"262.044.801.678.060.000,00"
2019-04-12 20:00:00,"253.673.160.631.734.000,00"
2019-04-12 21:00:00,"2.451.730.347.465.980.000,00"
2019-04-12 22:00:00,"236.149.222.131.541.000,00"
2019-04-12 23:00:00,"228.896.994.864.203.000,00"
2019-04-13 00:00:00,"2.252.715.310.555.130.000,00"
2019-04-13 01:00:00,"214.874.105.765.353.000,00"
2019-04-13 02:00:00,"203.227.337.801.887.000,00"
2019-04-13 03:00:00,"1.928.056.072.524.600.000,00"
2019-04-13 04:00:00,"1.882.309.477.077.690.000,00"
2019-04-13 05:00:00,"1.878.572.802.944.210.000,00"
2019-04-13 06:00:00,"1.923.122.456.882.050.000,00"
2019-04-13 07:00:00,"20.106.258.126.611.700,00"
2019-04-13 08:00:00,"2.087.067.251.982.840.000,00"
2019-04-13 09:00:00,"2.139.572.117.459.930.000,00"
2019-04-13 10:00:00,"212.233.262.179.340.000,00"
2019-04-13 11:00:00,"20.845.012.555.988.700,00"
2019-04-13 12:00:00,"204.313.411.949.337.000,00"
2019-04-13 13:00:00,"200.245.155.595.207.000,00"
2019-04-13 14:00:00,"2.019.558.740.032.700.000,00"
2019-04-13 15:00:00,"2.044.075.192.417.140.000,00"
2019-04-13 16:00:00,"2.130.067.434.360.760.000,00"
2019-04-13 17:00:00,"2.236.417.790.347.050.000,00"
2019-04-13 18:00:00,"2.361.543.665.792.880.000,00"
2019-04-13 19:00:00,"244.084.956.972.130.000,00"
2019-04-13 20:00:00,"2.350.436.081.080.000.000,00"
2019-04-13 21:00:00,"2.271.598.953.670.810.000,00"
2019-04-13 22:00:00,"2.192.115.340.661.460.000,00"
2019-04-13 23:00:00,"2.142.858.336.528.440.000,00"
2019-04-14 00:00:00,"2.112.547.882.179.180.000,00"
2019-04-14 01:00:00,"2.014.822.147.713.490.000,00"
2019-04-14 02:00:00,"190.975.528.631.327.000,00"
2019-04-14 03:00:00,"1.826.081.655.994.430.000,00"
2019-04-14 04:00:00,"1.787.361.924.902.170.000,00"
2019-04-14 05:00:00,"1.777.015.447.695.390.000,00"
2019-04-14 06:00:00,"181.162.196.718.050.000,00"
2019-04-14 07:00:00,"187.627.494.961.735.000,00"
2019-04-14 08:00:00,"192.944.408.062.805.000,00"
2019-04-14 09:00:00,"1.991.510.759.650.350.000,00"
2019-04-14 10:00:00,"1.970.731.252.159.800.000,00"
2019-04-14 11:00:00,"1.932.911.167.648.920.000,00"
2019-04-14 12:00:00,"189.621.870.998.273.000,00"
2019-04-14 13:00:00,"188.754.499.057.486.000,00"
2019-04-14 14:00:00,"188.936.702.761.188.000,00"
2019-04-14 15:00:00,"1.948.634.405.032.220.000,00"
2019-04-14 16:00:00,"205.836.746.104.563.000,00"
2019-04-14 17:00:00,"219.812.468.740.389.000,00"
2019-04-14 18:00:00,"2.367.346.512.597.680.000,00"
2019-04-14 19:00:00,"247.224.586.355.900.000,00"
2019-04-14 20:00:00,"2.376.535.128.047.570.000,00"
2019-04-14 21:00:00,"228.504.058.335.171.000,00"
2019-04-14 22:00:00,"219.468.088.577.808.000,00"
2019-04-14 23:00:00,"2.125.405.120.646.750.000,00"
2019-04-15 00:00:00,"2.089.602.291.426.860.000,00"
2019-04-15 01:00:00,"1.991.422.130.743.550.000,00"
2019-04-15 02:00:00,"1.900.377.138.577.980.000,00"
2019-04-15 03:00:00,"1.827.435.999.553.850.000,00"
2019-04-15 04:00:00,"1.805.420.109.788.180.000,00"
2019-04-15 05:00:00,"1.826.366.947.210.700.000,00"
2019-04-15 06:00:00,"194.991.681.657.665.000,00"
2019-04-15 07:00:00,"2.163.165.728.121.400.000,00"
2019-04-15 08:00:00,"2.283.152.661.282.140.000,00"
2019-04-15 09:00:00,"229.201.871.083.297.000,00"
2019-04-15 10:00:00,"225.424.898.775.793.000,00"
2019-04-15 11:00:00,"2.224.084.022.001.080.000,00"
2019-04-15 12:00:00,"221.133.003.350.232.000,00"
2019-04-15 13:00:00,"2.224.054.418.863.170.000,00"
2019-04-15 14:00:00,"227.503.526.425.867.000,00"
2019-04-15 15:00:00,"2.324.860.052.966.670.000,00"
2019-04-15 16:00:00,"2.409.301.198.787.930.000,00"
2019-04-15 17:00:00,"2.500.893.668.497.920.000,00"
2019-04-15 18:00:00,"2.609.566.065.740.820.000,00"
2019-04-15 19:00:00,"265.302.915.816.248.000,00"
2019-04-15 20:00:00,"2.525.414.362.795.420.000,00"
2019-04-15 21:00:00,"241.496.731.158.684.000,00"
2019-04-15 22:00:00,"229.925.297.765.993.000,00"
2019-04-15 23:00:00,"223.329.059.789.134.000,00"
2019-04-16 00:00:00,"2.193.360.477.523.100.000,00"
2019-04-16 01:00:00,"2.079.035.415.248.200.000,00"
2019-04-16 02:00:00,"1.973.384.162.634.650.000,00"
2019-04-16 03:00:00,"187.305.705.242.505.000,00"
2019-04-16 04:00:00,"1.825.503.943.537.830.000,00"
2019-04-16 05:00:00,"185.113.547.753.474.000,00"
2019-04-16 06:00:00,"1.968.654.971.099.920.000,00"
2019-04-16 07:00:00,"2.165.579.466.902.760.000,00"
2019-04-16 08:00:00,"2.269.777.277.647.670.000,00"
2019-04-16 09:00:00,"2.285.771.546.199.090.000,00"
2019-04-16 10:00:00,"224.413.969.666.832.000,00"
2019-04-16 11:00:00,"2.236.103.437.513.690.000,00"
2019-04-16 12:00:00,"223.960.770.896.388.000,00"
2019-04-16 13:00:00,"2.254.035.809.063.580.000,00"
2019-04-16 14:00:00,"229.617.316.827.557.000,00"
2019-04-16 15:00:00,"2.377.978.461.527.670.000,00"
2019-04-16 16:00:00,"246.190.462.105.344.000,00"
2019-04-16 17:00:00,"257.905.795.629.392.000,00"
2019-04-16 18:00:00,"2.671.227.235.925.820.000,00"
2019-04-16 19:00:00,"271.083.118.025.623.000,00"
2019-04-16 20:00:00,"2.582.093.541.478.350.000,00"
2019-04-16 21:00:00,"245.769.312.341.828.000,00"
2019-04-16 22:00:00,"2.336.152.747.544.960.000,00"
2019-04-16 23:00:00,"2.251.917.830.900.920.000,00"
2019-04-17 00:00:00,"2.196.149.941.496.910.000,00"
2019-04-17 01:00:00,"2.090.253.831.221.310.000,00"
2019-04-17 02:00:00,"1.972.559.426.432.730.000,00"
2019-04-17 03:00:00,"187.700.907.133.615.000,00"
2019-04-17 04:00:00,"1.839.191.423.668.940.000,00"
2019-04-17 05:00:00,"1.856.057.630.986.700.000,00"
2019-04-17 06:00:00,"198.691.207.463.214.000,00"
2019-04-17 07:00:00,"2.184.813.473.986.040.000,00"
2019-04-17 08:00:00,"2.286.943.487.497.180.000,00"
2019-04-17 09:00:00,"2.318.875.977.195.630.000,00"
2019-04-17 10:00:00,"230.019.468.235.798.000,00"
2019-04-17 11:00:00,"2.310.924.917.315.970.000,00"
2019-04-17 12:00:00,"2.321.751.813.739.510.000,00"
2019-04-17 13:00:00,"231.254.812.596.025.000,00"
2019-04-17 14:00:00,"2.341.425.264.964.510.000,00"
2019-04-17 15:00:00,"240.714.874.380.002.000,00"
2019-04-17 16:00:00,"2.495.518.262.123.430.000,00"
2019-04-17 17:00:00,"257.437.741.137.911.000,00"
2019-04-17 18:00:00,"2.664.314.361.702.820.000,00"
2019-04-17 19:00:00,"2.698.304.991.513.830.000,00"
2019-04-17 20:00:00,"2.574.794.021.393.130.000,00"
2019-04-17 21:00:00,"2.458.538.888.678.530.000,00"
2019-04-17 22:00:00,"2.338.167.656.245.750.000,00"
2019-04-17 23:00:00,"2.251.725.591.011.440.000,00"
2019-04-18 00:00:00,"220.304.828.491.135.000,00"
2019-04-18 01:00:00,"208.865.652.532.269.000,00"
2019-04-18 02:00:00,"197.752.219.394.585.000,00"
2019-04-18 03:00:00,"1.880.127.599.458.810.000,00"
2019-04-18 04:00:00,"184.542.026.684.856.000,00"
2019-04-18 05:00:00,"186.750.520.051.820.000,00"
2019-04-18 06:00:00,"1.991.739.371.687.930.000,00"
2019-04-18 07:00:00,"219.733.578.182.926.000,00"
2019-04-18 08:00:00,"230.899.250.028.606.000,00"
2019-04-18 09:00:00,"230.911.398.145.566.000,00"
2019-04-18 10:00:00,"2.251.291.471.824.390.000,00"
2019-04-18 11:00:00,"2.205.663.018.168.720.000,00"
2019-04-18 12:00:00,"218.198.041.758.658.000,00"
2019-04-18 13:00:00,"2.185.907.887.554.040.000,00"
2019-04-18 14:00:00,"222.795.589.583.149.000,00"
2019-04-18 15:00:00,"2.282.164.656.554.370.000,00"
2019-04-18 16:00:00,"2.378.375.306.031.920.000,00"
2019-04-18 17:00:00,"2.478.791.406.162.180.000,00"
2019-04-18 18:00:00,"2.567.720.405.741.420.000,00"
2019-04-18 19:00:00,"261.419.940.809.121.000,00"
2019-04-18 20:00:00,"253.154.365.639.847.000,00"
2019-04-18 21:00:00,"2.430.879.720.241.670.000,00"
2019-04-18 22:00:00,"231.491.583.547.230.000,00"
2019-04-18 23:00:00,"2.246.956.868.457.180.000,00"
2019-04-19 00:00:00,"2.202.134.107.521.420.000,00"
2019-04-19 01:00:00,"2.087.006.330.891.100.000,00"
2019-04-19 02:00:00,"1.963.145.899.337.490.000,00"
2019-04-19 03:00:00,"185.618.741.547.546.000,00"
2019-04-19 04:00:00,"1.816.060.723.051.210.000,00"
2019-04-19 05:00:00,"1.801.133.882.280.490.000,00"
2019-04-19 06:00:00,"183.913.311.992.781.000,00"
2019-04-19 07:00:00,"190.533.837.178.212.000,00"
2019-04-19 08:00:00,"194.924.578.203.285.000,00"
2019-04-19 09:00:00,"1.953.974.341.793.290.000,00"
2019-04-19 10:00:00,"194.234.211.366.372.000,00"
2019-04-19 11:00:00,"189.120.621.280.806.000,00"
2019-04-19 12:00:00,"1.870.278.599.374.490.000,00"
2019-04-19 13:00:00,"189.168.257.061.871.000,00"
2019-04-19 14:00:00,"188.709.291.094.743.000,00"
2019-04-19 15:00:00,"1.934.154.409.187.710.000,00"
2019-04-19 16:00:00,"2.031.130.047.070.530.000,00"
2019-04-19 17:00:00,"216.633.163.931.541.000,00"
2019-04-19 18:00:00,"2.330.599.993.103.420.000,00"
2019-04-19 19:00:00,"23.949.240.016.448.900,00"
2019-04-19 20:00:00,"2.294.646.711.350.310.000,00"
2019-04-19 21:00:00,"2.212.161.538.714.430.000,00"
2019-04-19 22:00:00,"2.134.339.943.341.130.000,00"
2019-04-19 23:00:00,"2.107.467.694.902.580.000,00"
2019-04-20 00:00:00,"2.102.907.909.129.620.000,00"
2019-04-20 01:00:00,"2.015.942.193.266.770.000,00"
2019-04-20 02:00:00,"1.908.800.494.862.180.000,00"
2019-04-20 03:00:00,"1.812.126.213.313.150.000,00"
2019-04-20 04:00:00,"176.414.250.512.418.000,00"
2019-04-20 05:00:00,"175.674.867.016.360.000,00"
2019-04-20 06:00:00,"179.172.207.000.117.000,00"
2019-04-20 07:00:00,"1.857.359.898.294.370.000,00"
2019-04-20 08:00:00,"1.925.557.405.228.690.000,00"
2019-04-20 09:00:00,"1.957.236.553.438.980.000,00"
2019-04-20 10:00:00,"195.582.796.754.455.000,00"
2019-04-20 11:00:00,"1.923.583.020.335.580.000,00"
2019-04-20 12:00:00,"190.589.451.365.958.000,00"
2019-04-20 13:00:00,"1.916.940.094.239.090.000,00"
2019-04-20 14:00:00,"1.942.417.024.043.190.000,00"
2019-04-20 15:00:00,"200.077.870.789.970.000,00"
2019-04-20 16:00:00,"2.108.253.802.619.660.000,00"
2019-04-20 17:00:00,"224.437.065.529.610.000,00"
2019-04-20 18:00:00,"235.926.891.735.414.000,00"
2019-04-20 19:00:00,"2.405.566.058.963.420.000,00"
2019-04-20 20:00:00,"229.861.226.828.179.000,00"
2019-04-20 21:00:00,"220.992.929.965.971.000,00"
2019-04-20 22:00:00,"213.197.458.041.928.000,00"
2019-04-20 23:00:00,"2.085.266.695.271.490.000,00"
2019-04-21 00:00:00,"2.068.385.957.145.190.000,00"
2019-04-21 01:00:00,"196.398.236.849.041.000,00"
2019-04-21 02:00:00,"1.865.887.407.082.070.000,00"
2019-04-21 03:00:00,"1.778.641.183.436.820.000,00"
2019-04-21 04:00:00,"1.735.514.285.188.080.000,00"
2019-04-21 05:00:00,"17.365.390.230.778.400,00"
2019-04-21 06:00:00,"17.632.931.297.251.600,00"
2019-04-21 07:00:00,"182.183.008.581.893.000,00"
2019-04-21 08:00:00,"1.887.736.418.183.120.000,00"
2019-04-21 09:00:00,"1.938.795.152.322.570.000,00"
2019-04-21 10:00:00,"195.413.291.713.875.000,00"
2019-04-21 11:00:00,"1.933.662.347.273.410.000,00"
2019-04-21 12:00:00,"19.028.297.766.045.900,00"
2019-04-21 13:00:00,"1.909.722.343.797.000.000,00"
2019-04-21 14:00:00,"1.923.284.371.605.870.000,00"
2019-04-21 15:00:00,"196.001.302.091.322.000,00"
2019-04-21 16:00:00,"2.051.686.989.505.930.000,00"
2019-04-21 17:00:00,"2.174.232.698.773.110.000,00"
2019-04-21 18:00:00,"2.291.809.413.037.800.000,00"
2019-04-21 19:00:00,"2.346.173.680.488.190.000,00"
2019-04-21 20:00:00,"226.034.569.985.858.000,00"
2019-04-21 21:00:00,"2.176.709.524.729.480.000,00"
2019-04-21 22:00:00,"2.109.818.436.762.410.000,00"
2019-04-21 23:00:00,"2.076.254.344.847.030.000,00"
2019-04-22 00:00:00,"2.055.748.215.114.810.000,00"
2019-04-22 01:00:00,"1.965.806.842.371.110.000,00"
2019-04-22 02:00:00,"187.810.149.932.783.000,00"
2019-04-22 03:00:00,"179.394.600.573.672.000,00"
2019-04-22 04:00:00,"1.760.570.363.065.110.000,00"
2019-04-22 05:00:00,"176.082.072.618.879.000,00"
2019-04-22 06:00:00,"1.807.164.077.574.310.000,00"
2019-04-22 07:00:00,"188.560.219.439.599.000,00"
2019-04-22 08:00:00,"1.935.230.320.794.520.000,00"
2019-04-22 09:00:00,"1.991.903.091.481.130.000,00"
